system,method,shots,computer,Moment 0,Moment 1,Moment 2,Moment 3,Moment 4,Moment 5,Moment 6,Moment 7,Moment 8,Moment 9,PDS 1,PDS 2,PDS 3,PDS 4,PDS 5
linear_4,mix,21504,qasm simulator,1.0,1.5716145833333333,7.083333333333336,6.574739583333333,93.42708333333339,-152.57421875000003,2119.8312500000006,-9565.575260416674,71240.16250000005,-421128.1950520839,1.5716145833333333,-3.4738674929672864,-5.575798991550685,-6.292199043870859,-6.456755462450474
linear_4,mix,21504,qasm simulator,1.0,1.6562500000000004,6.822916666666668,8.355208333333348,81.92499999999998,-78.22916666666629,1633.8145833333326,-6425.505208333319,50866.39999999992,-289408.61458333296,1.6562500000000004,-3.215584267352068,-5.321817795809478,-6.239931771758414,-6.455058810197159
linear_4,mix,21504,qasm simulator,1.0,1.6380208333333335,7.1484375,8.083333333333334,88.29895833333332,-98.8776041666667,1811.1265625000008,-7360.153124999997,57260.03958333332,-328559.05156249995,1.6380208333333335,-3.3459781554051027,-5.359510632460376,-6.249540981912537,-6.4554599432761925
linear_4,mix,21504,qasm simulator,1.0,1.606770833333333,6.83854166666667,8.835937499999996,75.15625000000001,-25.101562500000117,1239.8281250000007,-3730.914062500014,32742.06250000001,-169973.97656250023,1.606770833333333,-3.0303154485883224,-4.752569142971689,-6.048425802309215,-6.4483844241679495
linear_4,mix,21504,qasm simulator,1.0,1.65234375,7.151041666666666,7.415364583333325,91.15416666666665,-126.2591145833335,1971.4385416666669,-8495.733593750001,64469.19999999997,-376229.13723958336,1.65234375,-3.504968352578766,-5.478278331934443,-6.290531608580666,-6.45747949432955
linear_4,mix,21504,qasm simulator,1.0,1.6341145833333335,7.153645833333332,8.41015625,84.72395833333331,-68.24088541666667,1591.1901041666677,-5828.464843749998,47023.197916666606,-260829.90755208352,1.6341145833333335,-3.278303185433325,-5.093712486980069,-6.216103209538449,-6.454937413500441
linear_4,mix,21504,qasm simulator,1.0,1.44921875,7.023437499999999,6.217447916666666,84.78020833333336,-94.22265624999996,1614.7036458333328,-6161.9377604166675,47658.360416666685,-265782.79453125014,1.44921875,-3.2921392232739146,-4.960418096599257,-6.188658757683883,-6.454089321500409
linear_4,mix,21504,qasm simulator,1.0,1.703125,7.015625,8.551041666666663,84.98125,-85.46354166666676,1717.8885416666667,-6859.098958333334,54000.32916666672,-308690.0468750001,1.703125,-3.3440560778240935,-5.369408033431391,-6.259016166395199,-6.45632262764425
linear_4,mix,21504,qasm simulator,1.0,1.5325520833333335,7.117187499999997,7.390885416666667,86.53020833333333,-91.45703124999996,1698.1348958333338,-6617.073697916668,51709.66041666666,-291898.6882812502,1.5325520833333335,-3.2641338264206485,-5.14862541162619,-6.19735377648678,-6.4536428501272525
linear_4,mix,21504,qasm simulator,1.0,1.5781250000000002,7.08854166666667,8.425520833333337,81.44375000000001,-49.645833333333194,1437.961458333333,-4840.865104166657,40264.37083333331,-216861.62812499967,1.5781250000000002,-3.1509168247752912,-4.903739842295386,-6.125458259050771,-6.451028490797284
linear_4,mix,21504,qasm simulator,1.0,1.62890625,6.856770833333336,9.101822916666675,74.01770833333337,-12.1315104166665,1158.578645833333,-3139.4335937499986,28898.068749999988,-144336.6002604165,1.62890625,-3.0240818561188765,-4.6268606339996,-6.034942729177555,-6.449821868920209
linear_4,mix,21504,qasm simulator,1.0,1.64453125,7.088541666666668,8.019531250000002,84.60000000000001,-81.05338541666657,1642.4343749999996,-6312.507552083329,49874.35833333334,-280860.8096354166,1.64453125,-3.3517703834884744,-5.167401312402165,-6.225591376891567,-6.455799122704626
