system,method,shots,computer,Moment 0,Moment 1,Moment 2,Moment 3,Moment 4,Moment 5,Moment 6,Moment 7,Moment 8,Moment 9,PDS 1,PDS 2,PDS 3,PDS 4,PDS 5
linear_4,mix,21504,qasm simulator,1.0,1.869140625,6.89453125,10.283203125,85.5859375,-81.833984375,1834.54296875,-7620.826171875,60578.234375,-352596.537109375,1.869140625,-3.2934732015374717,-5.863176491874718,-6.347732846452894,-6.458591391245042
linear_4,mix,21504,qasm simulator,1.0,1.64453125,6.98046875,7.16796875,94.5234375,-156.35546875,2210.22265625,-10139.64453125,75745.171875,-450702.41796875,1.64453125,-3.486263585641035,-5.771533891733596,-6.347028331801036,-6.458570680093393
linear_4,mix,21504,qasm simulator,1.0,1.8046875,6.98046875,9.796875,83.7734375,-62.3203125,1646.72265625,-6258.765625,50952.171875,-287971.2578125,1.8046875,-3.287999441006144,-5.440233041090821,-6.329397558520598,-6.462459587633752
linear_4,mix,21504,qasm simulator,1.0,1.76171875,6.8828125,8.24609375,89.34375,-125.00390625,2014.8828125,-8930.61328125,68011.75,-401477.95703125,1.76171875,-3.505722487295778,-5.777173168879687,-6.352744069228148,-6.460894427692803
linear_4,mix,21504,qasm simulator,1.0,1.8125,7.0859375,8.74609375,92.421875,-122.8359375,2064.4765625,-9030.40234375,69238.46875,-407288.671875,1.8125,-3.5935421809073125,-5.783665638499272,-6.383457478111097,-6.4644149430481255
linear_4,mix,21504,qasm simulator,1.0,1.689453125,6.96875,8.927734375,83.0,-63.943359375,1590.3125,-5916.267578125,47988.625,-268450.388671875,1.689453125,-3.219268157027976,-5.236627347250074,-6.2660783713589,-6.457296729402785
linear_4,mix,21504,qasm simulator,1.0,1.908203125,6.96875,11.376953125,78.359375,-14.982421875,1381.484375,-4441.732421875,39577.65625,-213595.435546875,1.908203125,-3.144078184259822,-5.27490724624617,-6.328243974246813,-6.4691545796714784
linear_4,mix,21504,qasm simulator,1.0,1.865234375,7.0234375,9.126953125,91.9375,-126.173828125,2106.7734375,-9410.318359375,71994.3125,-426623.837890625,1.865234375,-3.6311411125287103,-5.951178114993249,-6.379443003608396,-6.462484657805847
linear_4,mix,21504,qasm simulator,1.0,1.845703125,7.23046875,8.990234375,94.7578125,-127.224609375,2129.64453125,-9358.236328125,71704.703125,-422442.232421875,1.845703125,-3.6770106723499634,-5.816937567440778,-6.385781041083909,-6.463971621380944
linear_4,mix,21504,qasm simulator,1.0,1.78125,7.1484375,8.35546875,91.71875,-119.3828125,1998.3671875,-8593.46484375,65877.25,-385053.921875,1.78125,-3.6186284198016008,-5.623639511642207,-6.368514423292872,-6.46443423436607
