system,method,shots,computer,Moment 0,Moment 1,Moment 2,Moment 3,Moment 4,Moment 5,Moment 6,Moment 7,Moment 8,Moment 9,Moment 10,Moment 11,PDS 1,PDS 2,PDS 3,PDS 4,PDS 5,PDS 6
linear_6,mix,469152,qasm simulator,1.0,2.197160883280757,12.681388012618285,32.05205047318613,237.38485804416445,396.37295956819867,5951.855338882275,-3024.742150044815,211504.66469349127,-786240.8258227096,10602124.146194415,-68114255.78989239,2.197160883280757,-3.1363463068511876,-5.387653345032595,-7.106962954701908,-8.296761815688427,-8.650908709484954
linear_6,mix,469152,qasm simulator,1.0,2.134858044164038,12.906940063091483,27.373028391167196,270.76971608832747,13.968387692197092,9377.396082581525,-37164.528656304785,535354.4447748945,-3935383.073179876,41030727.473000444,-364485672.3090518,2.134858044164038,-3.609957419613204,-6.680101906716365,-8.57760671915473,-9.362886578637879,-9.720110432498272
linear_6,mix,469152,qasm simulator,1.0,2.210567823343849,12.610410094637226,33.52287066246064,231.23028391167188,486.1455538105367,5411.465473183624,3102.1014138420264,162133.68573551683,-281135.04651817115,5945392.321457816,-21767954.770329196,2.210567823343849,-2.970316051704443,-5.032177713118969,-6.56275562837248,-7.163212994529891,-18.82629167746825
linear_6,mix,469152,qasm simulator,1.0,2.0757097791798107,13.176656151419554,26.89589905362773,278.3690851735016,19.33637508292453,9426.122784690162,-34884.95512742421,510775.22723063047,-3578456.6689712866,37084560.450054124,-319568376.7829151,2.0757097791798107,-3.6703518060960656,-6.53495760887923,-8.371455589560195,-9.158341052841639,-9.622680827080787
linear_6,mix,469152,qasm simulator,1.0,2.204258675078864,13.424290220820199,31.010252365930633,271.6529968454255,237.1812605208892,8133.085884296178,-19725.630297676467,389647.97576478816,-2409896.1725451956,26868516.978338312,-224857976.91022986,2.204258675078864,-3.5317985575767623,-6.062607118932791,-8.130622635491399,-9.228054374044685,-9.609437375129287
linear_6,mix,469152,qasm simulator,1.0,2.2444794952681386,12.70031545741325,29.8485804416404,264.0283911671927,114.60929538818382,8927.47043370255,-32454.411573390884,510367.7667084363,-3747743.4763815664,40281486.4906895,-363282094.99605846,2.2444794952681386,-3.4215870425136887,-6.668963600777458,-8.696835761250204,-9.559232285950445,-9.785845786078154
linear_6,mix,469152,qasm simulator,1.0,2.0930599369085177,13.018927444794949,26.900630914826532,271.3217665615149,64.84339728228356,8852.769022593517,-30390.918660276402,469937.6949229448,-3261798.346672965,34536242.803426765,-300657496.1033992,2.0930599369085177,-3.6401108484601377,-6.357915071755928,-8.336300265320808,-9.311234481519513,-9.670201290328018
linear_6,mix,469152,qasm simulator,1.0,2.138801261829653,12.848580441640367,28.421135646687723,263.9526813880126,117.93447602027322,8396.134051097975,-25957.258675831003,420921.06441729603,-2732654.4108508066,28728741.584793888,-238601086.08756366,2.138801261829653,-3.4940316467357397,-6.379329000035484,-8.132077288804558,-8.983491330979511,-9.491210841576354
linear_6,mix,469152,qasm simulator,1.0,2.1892744479495265,13.611987381703468,28.613564668769698,284.86750788643644,138.19723083449685,8516.771594992983,-20020.341043762328,357543.53832148283,-1836313.6611382586,18982606.58402967,-129435246.53974786,2.1892744479495265,-3.7970498239592176,-6.15528901077314,-7.435729628943232,-7.9640016716017685,-8.023768622874487
linear_6,mix,469152,qasm simulator,1.0,2.232649842271293,12.591482649842265,32.316246056782326,256.3091482649843,190.50152877251392,9042.571928903484,-36124.7632335664,591218.8684696514,-4782273.660325287,53071079.36042636,-507233618.5519562,2.232649842271293,-3.105089543448638,-6.811130931491849,-9.490433186326245,-10.048870146426234,-10.049566921143176
