system,method,shots,computer,Moment 0,Moment 1,Moment 2,Moment 3,Moment 4,Moment 5,Moment 6,Moment 7,Moment 8,Moment 9,PDS 1,PDS 2,PDS 3,PDS 4,PDS 5
linear_4,mix,21504,qasm simulator,1.0,1.6484375,6.6640625,9.94140625,68.015625,19.65625,949.0234375,-1870.17578125,20704.40625,-92386.7734375,1.6484375,-2.800121674928301,-4.389698145226238,-5.7619957325991935,-6.436180163384945
linear_4,mix,21504,qasm simulator,1.0,1.640625,7.0546875,8.28515625,85.96875,-87.8515625,1730.8359375,-6880.73828125,54088.75,-308456.84375,1.640625,-3.280955427210391,-5.323471419192355,-6.238921072833257,-6.454887097012714
linear_4,mix,21504,qasm simulator,1.0,1.65234375,6.81640625,9.43359375,74.4921875,-16.62890625,1220.93359375,-3585.19140625,32201.796875,-166526.16015625,1.65234375,-2.981812175904115,-4.792473811894942,-6.065032314935767,-6.448713624991752
linear_4,mix,21504,qasm simulator,1.0,1.67578125,7.26953125,8.28125,88.0703125,-85.17578125,1722.77734375,-6646.4453125,52530.015625,-296245.52734375,1.67578125,-3.424826761646064,-5.206739945367325,-6.270182366349662,-6.45791169702825
linear_4,mix,21504,qasm simulator,1.0,1.685546875,6.671875,10.626953125,68.953125,21.037109375,1004.125,-2180.615234375,23435.21875,-110067.111328125,1.685546875,-2.7171794760989654,-4.565662713548329,-5.870666891328119,-6.4380251024983455
linear_4,mix,21504,qasm simulator,1.0,1.6484375,7.046875,8.671875,79.46875,-41.3359375,1370.703125,-4464.8125,37687.6875,-200825.6953125,1.6484375,-3.218165711073474,-4.857229942333909,-6.156403893483207,-6.454539796015192
linear_4,mix,21504,qasm simulator,1.0,1.6015625,6.8828125,8.91796875,74.859375,-18.59375,1197.5859375,-3403.33984375,30580.46875,-155332.9765625,1.6015625,-3.022844565678486,-4.665497126452986,-6.007090542922196,-6.446923959110089
linear_4,mix,21504,qasm simulator,1.0,1.572265625,7.33984375,6.220703125,94.6015625,-145.568359375,2042.31640625,-8878.951171875,66257.015625,-386367.583984375,1.572265625,-3.605237337931271,-5.349585755471579,-6.283822170913712,-6.457949094054875
linear_4,mix,21504,qasm simulator,1.0,1.634765625,6.8671875,8.501953125,79.25,-55.302734375,1459.2109375,-5213.591796875,42653.8125,-235063.177734375,1.634765625,-3.159219281659787,-5.06130210405085,-6.174263795543183,-6.453197716354868
linear_4,mix,21504,qasm simulator,1.0,1.58203125,7.2265625,5.453125,100.6875,-204.36328125,2451.7890625,-11775.3984375,85523.9375,-514231.68359375,1.58203125,-3.7361080124839696,-5.7255244064869135,-6.331108525000705,-6.4586042329778905
linear_4,mix,21504,qasm simulator,1.0,1.57421875,6.984375,8.0,80.4375,-57.24609375,1446.078125,-5037.6328125,41153.875,-224007.37890625,1.57421875,-3.1855677361345216,-4.927517285550804,-6.136726030694055,-6.4519861896730255
linear_4,mix,21504,qasm simulator,1.0,1.576171875,7.16015625,7.345703125,85.2890625,-83.697265625,1617.82421875,-6094.240234375,47942.203125,-267246.970703125,1.576171875,-3.3650745746476924,-5.027757580854509,-6.207421924822079,-6.455536867406573
linear_4,mix,21504,qasm simulator,1.0,1.615234375,7.1796875,6.939453125,91.21875,-126.642578125,1939.2734375,-8256.787109375,62502.75,-362806.900390625,1.615234375,-3.5236437072182345,-5.370128545789735,-6.2914605598948965,-6.458259641743324
linear_4,mix,21504,qasm simulator,1.0,1.54296875,6.73046875,9.1953125,71.9921875,-4.43359375,1107.84765625,-2861.03125,27157.609375,-133658.53515625,1.54296875,-2.814643619877078,-4.585675696753207,-5.882766780725332,-6.439179046214729
linear_4,mix,21504,qasm simulator,1.0,1.52734375,7.25390625,6.4296875,91.3671875,-121.37109375,1872.15234375,-7709.6875,58519.921875,-335342.83203125,1.52734375,-3.4590607934983497,-5.199988572824249,-6.266705619815453,-6.457104732083244
linear_4,mix,21504,qasm simulator,1.0,1.517578125,7.39453125,4.912109375,100.8515625,-193.849609375,2338.30859375,-10864.455078125,78975.703125,-469298.591796875,1.517578125,-3.727545449002474,-5.492721268367281,-6.315943790480201,-6.458883237121799
linear_4,mix,21504,qasm simulator,1.0,1.634765625,6.703125,9.298828125,75.40625,-31.849609375,1331.921875,-4414.998046875,37815.8125,-204294.083984375,1.634765625,-2.929503542242848,-5.027894812349571,-6.1234830584896836,-6.449234433083964
linear_4,mix,21504,qasm simulator,1.0,1.685546875,6.7890625,9.599609375,75.390625,-26.580078125,1308.1796875,-4223.103515625,36637.78125,-196332.470703125,1.685546875,-2.99587003018306,-4.991622268074767,-6.116711001759026,-6.4500612944304265
linear_4,mix,21504,qasm simulator,1.0,1.578125,7.42578125,6.10546875,96.3671875,-150.8515625,2085.13671875,-9087.10546875,67653.546875,-394631.96875,1.578125,-3.6580502454307107,-5.345179817969134,-6.302861175358569,-6.45901748469066
linear_4,mix,21504,qasm simulator,1.0,1.7421875,6.62890625,11.91796875,61.1171875,82.234375,600.83984375,548.56640625,5590.671875,6834.2890625,1.7421875,-2.4888278525145515,-3.6637183957037673,-3.6675399013764065,-6.724858840528012
