system,method,shots,computer,Moment 0,Moment 1,Moment 2,Moment 3,Moment 4,Moment 5,Moment 6,Moment 7,Moment 8,Moment 9,Moment 10,Moment 11,PDS 1,PDS 2,PDS 3,PDS 4,PDS 5,PDS 6
linear_6,mix,474144,qasm simulator,0.9999999999999999,1.9203470031545744,12.921135646687699,25.56230283911671,273.83280757097725,88.65892766539575,8688.859377566037,-24991.057865846113,414559.16521929,-2521462.808995443,26625640.569786157,-212207282.13536885,1.9203470031545748,-3.53251560727685,-6.157439022873525,-7.892560972422534,-8.759024706442766,-9.313559990521274
linear_6,mix,474144,qasm simulator,1.0,1.9116719242902205,12.847003154574118,23.692429022082056,288.22712933753917,-118.28913988220081,10629.31469438376,-45859.49980734299,617840.9916868284,-4573850.514684332,46824491.75995996,-413086659.794418,1.9116719242902205,-3.656787113509844,-6.768728117107605,-8.526773473602194,-9.254259469850382,-9.681324045668584
linear_6,mix,474144,qasm simulator,1.0,1.936119873817035,12.376971608832815,27.434542586750783,259.28075709779205,97.11661887008897,9106.16617595515,-35198.831574051765,551113.6273509177,-4201422.341498336,45610938.860192634,-420172715.6630735,1.936119873817035,-3.210376468756165,-6.5467975069117355,-8.96583354682569,-9.693242275256535,-9.859401675094585
linear_6,mix,474144,qasm simulator,1.0,1.8746056782334388,13.007886435331226,23.86829652996843,274.2902208201896,63.34422249674561,8289.804915203997,-20630.619102086115,344043.40579343407,-1737747.8121066242,17506763.514322255,-114475929.22340211,1.8746056782334388,-3.6480490292945587,-6.016140548829265,-7.316369263022946,-7.728591401804497,-7.7311032223198435
linear_6,mix,474144,qasm simulator,1.0,1.7894321766561512,12.884858044164044,22.803627760252404,283.94321766561467,-78.85319648805542,10129.787033401262,-41016.98480987987,572420.6913380359,-4141565.8637960595,42828347.400812015,-375235048.51409733,1.7894321766561512,-3.609139724870253,-6.520671522227293,-8.456621019167116,-9.238591728261001,-9.670303468679506
linear_6,mix,474144,qasm simulator,1.0,1.892744479495268,12.821766561514188,24.25552050473186,281.7034700315453,-44.74021751119558,9929.581257123513,-38504.381615230195,548745.6308020768,-3885600.4650651156,40279405.357297026,-349170769.30485636,1.892744479495268,-3.5818089443099272,-6.570388736212878,-8.35642673649635,-9.208309943869338,-9.638544778511022
linear_6,mix,474144,qasm simulator,1.0,1.9124605678233435,12.187697160883278,28.846214511040966,237.38801261829593,320.8664126094724,6647.489589170018,-9867.195840594666,288447.3836040553,-1524669.531263743,18374713.57708932,-144805838.9358703,1.9124605678233435,-2.999785176219781,-5.5620811855173,-7.8408280962467085,-9.012815711980975,-9.483539216981878
linear_6,mix,474144,qasm simulator,1.0000000000000002,1.913249211356467,12.927444794952685,26.567823343848556,269.58044164037835,116.414138227703,8616.897719735605,-25756.224795394006,431988.70630841394,-2779907.73197958,29763156.96977631,-248246666.46766806,1.9132492113564665,-3.44482323381034,-6.172840821110657,-8.147819332135143,-9.048850725390913,-9.527042154514177
linear_6,mix,474144,qasm simulator,0.9999999999999999,1.9211356466876972,12.44637223974763,27.92271293375393,242.7003154574133,338.01756855132294,6142.245349638088,-1407.1344635385603,182790.9682885661,-279706.471677716,4595787.759208304,4119582.676279255,1.9211356466876977,-3.1795296446139854,-5.3064008842842325,-6.401340135081485,-6.404281771164058,-11.372056403382913
linear_6,mix,474144,qasm simulator,1.0,1.8477917981072558,12.905362776025239,21.221608832807583,304.4321766561516,-321.43935827579463,12663.36072640992,-67716.04844330212,846125.9147549232,-6949874.574142662,71377571.1082193,-664888974.9542948,1.8477917981072558,-3.803726094849142,-7.159092048534683,-8.998413708142166,-9.615171553699508,-9.834628439812946
linear_6,mix,474144,qasm simulator,1.0,1.883280757097792,12.826498422712932,23.35015772870658,295.2712933753941,-213.9565639407926,11757.184063885625,-57411.62590721596,736382.8748082599,-5736601.711151307,58332325.54720603,-525590193.516722,1.883280757097792,-3.6478422880198216,-7.106529224058633,-8.776154155377071,-9.348347455186396,-9.765344999364897
linear_6,mix,474144,qasm simulator,1.0,1.9881703470031542,12.613564668769717,28.063880126182998,261.9873817034699,182.11357680174783,8216.260763666734,-21760.411826711632,401780.7510509104,-2488293.5941924616,27257026.295687567,-224475999.35832772,1.9881703470031542,-3.285623028136822,-6.148364386066039,-8.102175644764396,-9.03075860070345,-9.50776785681462
linear_6,mix,474144,qasm simulator,1.0,1.9085173501577286,12.977917981072551,24.38328075709778,281.76340694006336,-2.701409631377782,9325.05750148903,-30593.007021684847,453392.4476009788,-2808394.3196443957,28380863.17020125,-221625909.58398163,1.9085173501577286,-3.6340991990635825,-6.372686498554132,-7.87428820179197,-8.515418729397474,-9.072289507893789
linear_6,mix,474144,qasm simulator,0.9999999999999999,1.9929022082018932,12.957413249211358,28.55126182965297,268.7255520504736,213.0184255807293,8071.1142374975225,-17279.6528280867,351631.8146595764,-1852156.811642139,20172444.08128876,-145979671.60542822,1.9929022082018937,-3.366042366346216,-6.003830205918319,-7.685783535631688,-8.30380096446776,-8.70577018632115
